Date,Symbol,Open,High,Low,Close,Volume,Volume_Millions,Year,Month,Quarter,Weekday,Month_Name
2024-09-05,AAPL,220.60331260233696,224.43546851590304,220.49382156548631,221.34983825683594,36615400,36.6154,2024,9,Q3,Thursday,September
2024-09-05,GOOGL,155.40752807028366,158.5395354620366,155.08934799190737,156.3421630859375,18688700,18.6887,2024,9,Q3,Thursday,September
2024-09-05,MSFT,404.5825811257243,410.021757358501,403.10369367639237,405.34686279296875,14195500,14.1955,2024,9,Q3,Thursday,September
2024-09-06,AAPL,222.91254804497814,224.1965806221913,218.75191919539128,219.79705810546875,48423000,48.423,2024,9,Q3,Friday,September
2024-09-06,GOOGL,156.4018018567198,156.92877428174015,149.69034513675084,150.0582275390625,37912100,37.9121,2024,9,Q3,Friday,September
2024-09-06,MSFT,406.01186815612465,407.5900165631096,397.81340823350934,398.70672607421875,19609500,19.6095,2024,9,Q3,Friday,September
2024-09-09,AAPL,219.79707827698536,220.24499065438135,215.70611687897429,219.88665771484375,67180000,67.18,2024,9,Q3,Monday,September
2024-09-09,GOOGL,151.84037111346015,152.7264627958575,146.57360452316883,148.05706787109375,39260500,39.2605,2024,9,Q3,Monday,September
2024-09-09,MSFT,404.2054401544617,405.60493716980716,399.1533719404398,402.69677734375,15295100,15.2951,2024,9,Q3,Monday,September
2024-09-10,AAPL,217.90584232481805,220.45398059003196,215.72598515928053,219.09033203125,51591000,51.591,2024,9,Q3,Tuesday,September
2024-09-10,GOOGL,149.78942780245947,150.60583478404823,147.68869140831964,148.00729370117188,31118800,31.1188,2024,9,Q3,Tuesday,September
2024-09-10,MSFT,405.15829563423546,413.2276892130327,404.66202140160664,411.11358642578125,19594300,19.5943,2024,9,Q3,Tuesday,September
2024-09-11,AAPL,220.43410202901993,222.05654079085224,216.88063262193214,221.6285400390625,44587100,44.5871,2024,9,Q3,Wednesday,September
2024-09-11,GOOGL,149.2617463560954,150.83481089337806,146.87229008202618,150.49630737304688,29607700,29.6077,2024,9,Q3,Wednesday,September
2024-09-11,MSFT,412.4038716868024,420.83059814465895,406.527971667463,419.8876953125,19266900,19.2669,2024,9,Q3,Wednesday,September
2024-09-12,AAPL,221.46928361366915,222.51442259643306,218.8017058249269,221.738037109375,37455600,37.4556,2024,9,Q3,Thursday,September
2024-09-12,GOOGL,153.1247267348267,154.14025256310887,151.97976682488095,154.0108184814453,29621500,29.6215,2024,9,Q3,Thursday,September
2024-09-12,MSFT,420.1556701684846,424.18541433930886,416.62220020874884,423.81817626953125,17395700,17.3957,2024,9,Q3,Thursday,September
2024-09-13,AAPL,222.54428285449177,223.00214343080088,220.8820208371711,221.4692840576172,36766600,36.7666,2024,9,Q3,Friday,September
2024-09-13,GOOGL,154.7475604574538,157.6846203163579,154.5285403677334,156.76866149902344,29591200,29.5912,2024,9,Q3,Friday,September
2024-09-13,MSFT,422.65686865025475,428.61215900524985,422.2896305914577,427.38140869140625,15874600,15.8746,2024,9,Q3,Friday,September
2024-09-16,AAPL,215.5368837592455,216.21374159471785,212.92902562434276,215.3179168701172,59357400,59.3574,2024,9,Q3,Monday,September
2024-09-16,GOOGL,156.61930555531896,157.555180781803,155.91243141908913,157.3660125732422,18379800,18.3798,2024,9,Q3,Monday,September
2024-09-16,MSFT,427.3913478501723,430.2995073976486,425.0290778075874,428.1258239746094,13834700,13.8347,2024,9,Q3,Monday,September
2024-09-17,AAPL,214.75054527350213,215.8952118613641,213.50633585708556,215.7857208251953,45519300,45.5193,2024,9,Q3,Tuesday,September
2024-09-17,GOOGL,158.32179756550258,159.84507860249886,157.68460821141127,158.6204833984375,20715600,20.7156,2024,9,Q3,Tuesday,September
2024-09-17,MSFT,436.9496340104397,438.55755772279144,429.04892619664366,431.907470703125,18874200,18.8742,2024,9,Q3,Tuesday,September
2024-09-18,AAPL,216.54221012404864,221.67831024616868,216.5322467283196,219.66766357421875,59894900,59.8949,2024,9,Q3,Wednesday,September
2024-09-18,GOOGL,159.1581209112091,159.79531032602117,157.9036585234899,159.10833740234375,23677300,23.6773,2024,9,Q3,Wednesday,September
2024-09-18,MSFT,431.75857288155333,432.78089656665435,427.20277916114134,427.59979248046875,18898000,18.898,2024,9,Q3,Wednesday,September
2024-09-19,AAPL,223.94775287051627,228.75538000957175,223.58941994126667,227.8097686767578,66781300,66.7813,2024,9,Q3,Thursday,September
2024-09-19,GOOGL,162.9912145689688,163.07084994877528,160.631610061734,161.4281005859375,26587700,26.5877,2024,9,Q3,Thursday,September
2024-09-19,MSFT,437.9421630848395,438.21014026162374,433.64441133789575,435.42108154296875,21706600,21.7066,2024,9,Q3,Thursday,September
2024-09-20,AAPL,228.90467282845125,232.01021467188832,226.56555305015522,227.1428680419922,318679900,318.6799,2024,9,Q3,Friday,September
2024-09-20,GOOGL,162.78213342108606,163.01111932448998,161.34845348503907,162.87173461914062,40896400,40.8964,2024,9,Q3,Friday,September
2024-09-20,MSFT,433.96203187473805,435.966968827051,430.98438654289276,432.02655029296875,55167100,55.1671,2024,9,Q3,Friday,September
2024-09-23,AAPL,226.2868480598011,228.38707413181643,224.7639369712135,225.42088317871094,54146000,54.146,2024,9,Q3,Monday,September
2024-09-23,GOOGL,163.6283970678755,164.76339107979564,160.9601562027871,161.13937377929688,24150900,24.1509,2024,9,Q3,Monday,September
2024-09-23,MSFT,431.04394501505726,433.2076933933247,427.182947247431,430.2796936035156,15128900,15.1289,2024,9,Q3,Monday,September
2024-09-24,AAPL,227.59078065470555,228.28755007923567,224.6843092769655,226.31671142578125,43556100,43.5561,2024,9,Q3,Tuesday,September
2024-09-24,GOOGL,162.31417943071204,162.50334762428136,159.98445736545114,161.57742309570312,23332100,23.3321,2024,9,Q3,Tuesday,September
2024-09-24,MSFT,429.7734932617357,430.1208912889201,422.92491478511505,425.9720458984375,17015800,17.0158,2024,9,Q3,Tuesday,September
2024-09-25,AAPL,223.88800321688734,226.23707111110926,222.9822303399746,225.3213348388672,42308700,42.3087,2024,9,Q3,Wednesday,September
2024-09-25,GOOGL,160.7610436422212,162.09515653085376,160.59179187501798,160.7809600830078,18869200,18.8692,2024,9,Q3,Wednesday,September
2024-09-25,MSFT,426.6270665374025,429.89255926301774,425.3764761475162,428.89007568359375,13396400,13.3964,2024,9,Q3,Wednesday,September
2024-09-26,AAPL,226.24703661091274,227.44147457763864,224.36579263659118,226.4660186767578,36636700,36.6367,2024,9,Q3,Thursday,September
2024-09-26,GOOGL,162.92149572700265,163.3595662240988,161.56746655042878,162.01548767089844,20319300,20.3193,2024,9,Q3,Thursday,September
2024-09-26,MSFT,431.847870478453,432.05629715674354,425.93229062231114,428.0960388183594,14492000,14.492,2024,9,Q3,Thursday,September
2024-09-27,AAPL,227.40166606122023,228.45675318264773,226.24703611440785,226.73475646972656,34026000,34.026,2024,9,Q3,Friday,September
2024-09-27,GOOGL,162.09515427507873,164.97246466107853,161.91595188587257,163.2301483154297,21101300,21.1013,2024,9,Q3,Friday,September
2024-09-27,MSFT,428.3044858973661,428.6320438404545,424.2846768880014,424.83056640625,14896100,14.8961,2024,9,Q3,Friday,September
2024-09-30,AAPL,228.97434440874213,231.92063903808594,228.58615167195362,231.92063903808594,54541900,54.5419,2024,9,Q3,Monday,September
2024-09-30,GOOGL,162.60292056233942,165.42048155404993,162.54317124235408,165.12181091308594,20413900,20.4139,2024,9,Q3,Monday,September
2024-09-30,MSFT,425.01914436125503,427.21269814697155,422.20031052363777,427.09356689453125,16807300,16.8073,2024,9,Q3,Monday,September
2024-10-01,AAPL,228.45675818805825,228.5861456381701,222.70353511874544,225.16209411621094,63285000,63.285,2024,10,Q4,Tuesday,October
2024-10-01,GOOGL,166.95374422665532,168.41729127323546,163.85739835697947,166.25682067871094,28338100,28.3381,2024,10,Q4,Tuesday,October
2024-10-01,MSFT,425.257391898111,425.28716713975047,415.68921038228643,417.5552062988281,19092900,19.0929,2024,10,Q4,Tuesday,October
2024-10-02,AAPL,224.84358511910924,226.31672490502262,221.98688498556473,225.72946166992188,32880600,32.8806,2024,10,Q4,Wednesday,October
2024-10-02,GOOGL,165.6893137329917,166.78449014447432,164.00673142434744,165.13177490234375,17760200,17.7602,2024,10,Q4,Wednesday,October
2024-10-02,MSFT,419.4311301629545,419.6693623993433,413.6048753371549,414.0217590332031,16582300,16.5823,2024,10,Q4,Wednesday,October
2024-10-03,AAPL,224.09704443839323,225.75930638603796,222.28548343692833,224.6245880126953,34044200,34.0442,2024,10,Q4,Thursday,October
2024-10-03,GOOGL,163.68814431760305,165.90834901528822,163.2002902448892,165.13177490234375,15073100,15.0731,2024,10,Q4,Thursday,October
2024-10-03,MSFT,414.51800085029123,416.4236768512481,411.20289276743637,413.4361267089844,13686400,13.6864,2024,10,Q4,Thursday,October
2024-10-04,AAPL,226.8442543024003,226.9437971307691,223.09172964492672,225.74935913085938,37245100,37.2451,2024,10,Q4,Friday,October
2024-10-04,GOOGL,167.3221169901183,167.491368768802,164.75344285896497,166.32650756835938,19047400,19.0474,2024,10,Q4,Friday,October
2024-10-04,MSFT,415.12343452898295,416.62219231091404,411.87781215445386,412.9596862792969,19169700,19.1697,2024,10,Q4,Friday,October
2024-10-07,AAPL,223.4600206171574,224.64451046166124,220.3047072265611,220.6630401611328,39505400,39.5054,2024,10,Q4,Monday,October
2024-10-07,GOOGL,166.98361369115,167.7402713838118,162.03543364200755,162.26441955566406,22463100,22.4631,2024,10,Q4,Monday,October
2024-10-07,MSFT,412.90013544904184,414.0018496365578,405.95229663138974,406.48828125,20919800,20.9198,2024,10,Q4,Monday,October
2024-10-08,AAPL,223.26094483680066,224.93315503301397,222.2158058701156,224.72413635253906,31855700,31.8557,2024,10,Q4,Tuesday,October
2024-10-08,GOOGL,163.22019363060423,164.0067183055417,162.15488437084886,163.65826416015625,23072700,23.0727,2024,10,Q4,Tuesday,October
2024-10-08,MSFT,407.83811364378505,412.5626535137651,405.1284760161441,411.6197204589844,19229300,19.2293,2024,10,Q4,Tuesday,October
2024-10-09,AAPL,224.1866374402548,228.68570318762718,223.78849648056692,228.47666931152344,33591100,33.5911,2024,10,Q4,Wednesday,October
2024-10-09,GOOGL,162.73233765666967,164.11623398118573,159.03863564722693,161.14932250976562,31181800,31.1818,2024,10,Q4,Wednesday,October
2024-10-09,MSFT,412.7611596791307,417.247497795826,411.2127866111198,414.3492431640625,14974300,14.9743,2024,10,Q4,Wednesday,October
2024-10-10,AAPL,226.72481576308653,228.43684913724616,226.11764095959848,227.97897338867188,28183500,28.1835,2024,10,Q4,Thursday,October
2024-10-10,GOOGL,160.16366845010265,162.35402113493024,159.695730848507,161.3683624267578,14144100,14.1441,2024,10,Q4,Thursday,October
2024-10-10,MSFT,412.13589300844654,414.2400908209317,410.0713753239967,412.7413330078125,13848400,13.8484,2024,10,Q4,Thursday,October
2024-10-11,AAPL,228.23778864704394,228.34727968813561,226.28686151162026,226.4958953857422,31759200,31.7592,2024,10,Q4,Friday,October
2024-10-11,GOOGL,161.41814270869355,163.18036025385564,160.53205102817606,162.5232696533203,15344300,15.3443,2024,10,Q4,Friday,October
2024-10-11,MSFT,413.039091483719,414.0217046730069,410.1706121672714,413.2177429199219,14144900,14.1449,2024,10,Q4,Friday,October
2024-10-14,AAPL,227.64055393917852,230.65651637799863,227.54102629778745,230.228515625,39882100,39.8821,2024,10,Q4,Monday,October
2024-10-14,GOOGL,162.9215061976869,165.50013065374594,162.6825544952434,164.2357177734375,19016100,19.0161,2024,10,Q4,Monday,October
2024-10-14,MSFT,414.65693738807056,420.8802352901763,414.40880028614094,416.0167541503906,16653100,16.6531,2024,10,Q4,Monday,October
2024-10-15,AAPL,232.52781469355565,236.3898456598821,231.29355345996072,232.76670837402344,64751400,64.7514,2024,10,Q4,Tuesday,October
2024-10-15,GOOGL,165.06207349535208,166.94377462807307,163.90717815283185,164.73353576660156,20247200,20.2472,2024,10,Q4,Tuesday,October
2024-10-15,MSFT,419.0341202543948,419.3319029797755,412.16570156748736,415.6197509765625,18900200,18.9002,2024,10,Q4,Tuesday,October
2024-10-16,AAPL,230.52712470524975,231.0447048824563,228.7752681420796,230.70628356933594,34082200,34.0822,2024,10,Q4,Wednesday,October
2024-10-16,GOOGL,163.80760621471472,165.07203435121127,163.02108150744417,164.43484497070312,16406000,16.406,2024,10,Q4,Wednesday,October
2024-10-16,MSFT,412.0763537374333,413.2574585271856,407.421299078938,413.0192565917969,15508900,15.5089,2024,10,Q4,Wednesday,October
2024-10-17,AAPL,232.348638945834,232.76670668063704,229.4521309302649,231.07456970214844,32993800,32.9938,2024,10,Q4,Thursday,October
2024-10-17,GOOGL,165.0023394488277,165.63952884881675,162.04537835418347,162.21463012695312,21453400,21.4534,2024,10,Q4,Thursday,October
2024-10-17,MSFT,419.2127339196968,419.35170523704693,412.49319205621896,413.6147766113281,14820000,14.82,2024,10,Q4,Thursday,October
2024-10-18,AAPL,235.0858880500012,235.0858880500012,232.92594240501305,233.91136169433594,46431500,46.4315,2024,10,Q4,Friday,October
2024-10-18,GOOGL,162.47349822564962,163.98682874694387,162.36398058545478,162.70248413085938,19757700,19.7577,2024,10,Q4,Friday,October
2024-10-18,MSFT,414.0317093019109,416.5229855206573,413.15826174706064,415.0440979003906,17145300,17.1453,2024,10,Q4,Friday,October
2024-10-21,AAPL,233.36391138062547,235.75280253487685,233.36391138062547,235.38450622558594,36254500,36.2545,2024,10,Q4,Monday,October
2024-10-21,GOOGL,162.234547045473,163.77774463817317,161.90599412379152,163.34963989257812,20946500,20.9465,2024,10,Q4,Monday,October
2024-10-21,MSFT,413.01924141063614,415.8380752730999,410.6669065146117,415.659423828125,14206100,14.2061,2024,10,Q4,Monday,October
2024-10-22,AAPL,232.80650456565562,235.125712669187,231.52248717012162,234.7673797607422,38846600,38.8466,2024,10,Q4,Tuesday,October
2024-10-22,GOOGL,162.26441234616763,165.0421710211609,162.26441234616763,164.41493225097656,16568100,16.5681,2024,10,Q4,Tuesday,October
2024-10-22,MSFT,415.37159535996557,427.37150260733677,414.92496672704124,424.32440185546875,25482200,25.4822,2024,10,Q4,Tuesday,October
2024-10-23,AAPL,232.99563706556216,234.05072423456664,226.7049068825192,229.69100952148438,52287000,52.287,2024,10,Q4,Wednesday,October
2024-10-23,GOOGL,164.03661010564252,165.09196890043052,161.21903349459384,162.0653076171875,18280500,18.2805,2024,10,Q4,Wednesday,October
2024-10-23,MSFT,427.6493981928425,427.86776005710016,419.3814831724278,421.4360656738281,19654400,19.6544,2024,10,Q4,Wednesday,October
2024-10-24,AAPL,228.91461372105516,229.75073396519565,227.35189464165862,229.50189208984375,31109500,31.1095,2024,10,Q4,Thursday,October
2024-10-24,GOOGL,162.11505656598337,162.61286119271972,160.30304043260298,162.0055389404297,22412500,22.4125,2024,10,Q4,Thursday,October
2024-10-24,MSFT,422.1605988036373,422.80577949754775,419.2524392532927,421.5650939941406,13581600,13.5816,2024,10,Q4,Thursday,October
2024-10-25,AAPL,228.6757506783198,232.13962556438537,228.5065400142299,230.3380126953125,38802300,38.8023,2024,10,Q4,Friday,October
2024-10-25,GOOGL,162.95137630402328,164.86294438388538,162.70247397291948,164.5443572998047,19828900,19.8289,2024,10,Q4,Friday,October
2024-10-25,MSFT,423.5799681906594,429.29702642206786,423.3913815699701,424.9595947265625,16899100,16.8991,2024,10,Q4,Friday,October
2024-10-28,AAPL,232.23915532682838,233.64261197661628,231.47271808946843,232.3187713623047,36087100,36.0871,2024,10,Q4,Monday,October
2024-10-28,GOOGL,168.00907708946656,168.00907708946656,163.23014919167423,165.9879913330078,32138600,32.1386,2024,10,Q4,Monday,October
2024-10-28,MSFT,428.4434829749879,428.7213953393787,423.1234073407083,423.4112548828125,14882400,14.8824,2024,10,Q4,Monday,October
2024-10-29,AAPL,232.0201728307493,233.2444706163013,231.24378738741356,232.5875244140625,35417200,35.4172,2024,10,Q4,Tuesday,October
2024-10-29,GOOGL,166.99354716216052,169.6319209779577,166.3563578043749,168.9349822998047,42169000,42.169,2024,10,Q4,Tuesday,October
2024-10-29,MSFT,424.8107144355948,429.94220298203743,422.62709584345464,428.7312927246094,17644100,17.6441,2024,10,Q4,Tuesday,October
2024-10-30,AAPL,231.5324398883544,232.38845656475567,228.48661770128336,229.03407287597656,47070900,47.0709,2024,10,Q4,Wednesday,October
2024-10-30,GOOGL,179.88667593834245,181.22080390832798,173.29574742034202,173.69400024414062,68890800,68.8908,2024,10,Q4,Wednesday,October
2024-10-30,MSFT,434.1803619383898,435.2324607886903,428.8801572707895,429.30694580078125,29749100,29.7491,2024,10,Q4,Wednesday,October
2024-10-31,AAPL,228.27756741990697,228.765302938299,224.32595742693846,224.86346435546875,64370100,64.3701,2024,10,Q4,Thursday,October
2024-10-31,GOOGL,172.3698540409386,176.04365502457762,170.2492012343648,170.3587188720703,44769000,44.769,2024,10,Q4,Thursday,October
2024-10-31,MSFT,412.2649237627877,413.05898072406984,403.2724369212272,403.32208251953125,53971000,53.971,2024,10,Q4,Thursday,October
2024-11-01,AAPL,219.9463649274566,224.30607958110733,219.2496106921502,221.87738037109375,65276700,65.2767,2024,11,Q4,Friday,November
2024-11-01,GOOGL,169.32328866587017,171.56340969304173,168.13851111414587,170.5379180908203,31796500,31.7965,2024,11,Q4,Friday,November
2024-11-01,MSFT,405.9622215000355,412.40385077597955,404.4634637574288,407.31207275390625,24230400,24.2304,2024,11,Q4,Friday,November
2024-11-04,AAPL,219.9662881225475,221.75793762543637,218.69221882853125,220.98155212402344,44944500,44.9445,2024,11,Q4,Monday,November
2024-11-04,GOOGL,169.18389067835992,169.98038120201446,167.27232253666486,168.49693298339844,21492700,21.4927,2024,11,Q4,Monday,November
2024-11-04,MSFT,406.7463014364753,407.3617068567998,402.54784130454914,405.4162902832031,19672300,19.6723,2024,11,Q4,Monday,November
2024-11-05,AAPL,220.7725208689619,222.91255498009295,220.11557465497725,222.4148712158203,28111300,28.1113,2024,11,Q4,Tuesday,November
2024-11-05,GOOGL,168.6860840596654,169.78126041606683,168.09867819204692,168.99473571777344,18242100,18.2421,2024,11,Q4,Tuesday,November
2024-11-05,MSFT,405.3269805306338,411.8083202953773,405.039133016745,408.3939514160156,17626000,17.626,2024,11,Q4,Tuesday,November
2024-11-06,AAPL,221.5787719009408,225.02275032206146,220.16535179621147,221.68826293945312,54561100,54.5611,2024,11,Q4,Wednesday,November
2024-11-06,GOOGL,173.03690778369432,176.16312052987965,172.7382219408271,175.73500061035156,33695500,33.6955,2024,11,Q4,Wednesday,November
2024-11-06,MSFT,409.3468556567166,417.3170187046076,407.46098932083436,417.04901123046875,26681800,26.6818,2024,11,Q4,Wednesday,November
2024-11-07,AAPL,223.5894200604507,226.82436463330757,223.52970043689453,226.42620849609375,42137700,42.1377,2024,11,Q4,Thursday,November
2024-11-07,GOOGL,176.63107376791186,180.28495857669466,176.4120384765477,179.95640563964844,25352900,25.3529,2024,11,Q4,Thursday,November
2024-11-07,MSFT,418.14078738908074,423.66928922885575,416.75122569160607,422.2598571777344,19901800,19.9018,2024,11,Q4,Thursday,November
2024-11-08,AAPL,226.366414165256,227.8511489598711,225.60910803907555,226.15716552734375,38328800,38.3288,2024,11,Q4,Friday,November
2024-11-08,GOOGL,179.85682974504894,180.1057320918823,177.29812151933496,177.5669403076172,22006200,22.0062,2024,11,Q4,Friday,November
2024-11-08,MSFT,422.15070185689933,423.3219017245024,418.6370719639162,419.39141845703125,16891400,16.8914,2024,11,Q4,Friday,November
2024-11-11,AAPL,224.20409384410638,224.90161465065876,220.7164746065314,223.4368133544922,42005600,42.0056,2024,11,Q4,Monday,November
2024-11-11,GOOGL,177.79591845275107,179.7572700755342,177.68640081725277,179.5581512451172,17450400,17.4504,2024,11,Q4,Monday,November
2024-11-11,MSFT,419.37154486777723,421.6444892164841,412.90014011467326,414.8951721191406,24503300,24.5033,2024,11,Q4,Monday,November
2024-11-12,AAPL,223.75568869738083,224.79200315214243,222.5698957238352,223.4368133544922,40398300,40.3983,2024,11,Q4,Tuesday,November
2024-11-12,GOOGL,179.03047096199322,181.68874596023673,178.6023510648301,180.8225555419922,25134900,25.1349,2024,11,Q4,Tuesday,November
2024-11-12,MSFT,415.1333664626366,421.27724345465793,414.09120276331856,419.87774658203125,19401200,19.4012,2024,11,Q4,Tuesday,November
2024-11-13,AAPL,223.2175800878685,225.84824072641777,221.97200184604,224.3236541748047,48566200,48.5662,2024,11,Q4,Wednesday,November
2024-11-13,GOOGL,179.66768447384413,180.16548918898724,177.75610099891557,178.09461975097656,23184000,23.184,2024,11,Q4,Wednesday,November
2024-11-13,MSFT,418.4981158636683,426.13078508233804,415.0936518803662,422.0315856933594,21502200,21.5022,2024,11,Q4,Wednesday,November
2024-11-14,AAPL,224.22402706703753,228.06039910056816,224.20409355692922,227.41270446777344,44923900,44.9239,2024,11,Q4,Thursday,November
2024-11-14,GOOGL,177.49723958577857,178.03487716000262,173.55463493650558,174.80909729003906,31007500,31.0075,2024,11,Q4,Thursday,November
2024-11-14,MSFT,421.83308381585454,424.9794756745813,416.87034165331505,423.7090148925781,30246900,30.2469,2024,11,Q4,Thursday,November
2024-11-15,AAPL,225.59914322363005,226.11730807125568,223.47668806811174,224.2041015625,47923700,47.9237,2024,11,Q4,Friday,November
2024-11-15,GOOGL,172.96721191394371,173.37541540242353,170.46823785970153,171.732666015625,32504600,32.5046,2024,11,Q4,Friday,November
2024-11-15,MSFT,416.69168340974903,419.64945830467593,410.5577414665236,411.9075927734375,28247600,28.2476,2024,11,Q4,Friday,November
2024-11-18,AAPL,224.4532188000698,228.9273417095955,224.37349996104592,227.2134246826172,44633700,44.6337,2024,11,Q4,Monday,November
2024-11-18,GOOGL,172.6585688053745,174.6697039128958,172.1408476982141,174.5303192138672,20135300,20.1353,2024,11,Q4,Monday,November
2024-11-18,MSFT,411.77857411978533,415.28226896658396,409.0292257942814,412.6619567871094,24727000,24.727,2024,11,Q4,Monday,November
2024-11-19,AAPL,226.17708394083317,229.34584301691135,225.8582238051146,227.4724884033203,36211800,36.2118,2024,11,Q4,Tuesday,November
2024-11-19,GOOGL,172.95726124320882,178.08464343003916,172.7979600977284,177.3379364013672,23434900,23.4349,2024,11,Q4,Tuesday,November
2024-11-19,MSFT,410.03166915459735,414.82569505476647,408.48329602030253,414.67681884765625,18133500,18.1335,2024,11,Q4,Tuesday,November
2024-11-20,AAPL,227.25326410482543,229.11664435033194,225.0909420304879,228.18994140625,35169600,35.1696,2024,11,Q4,Wednesday,November
2024-11-20,GOOGL,176.56135042889815,176.89985394642653,173.01698373526585,175.2073211669922,18997100,18.9971,2024,11,Q4,Wednesday,November
2024-11-20,MSFT,413.76364252316546,414.18052617467214,407.52050466835993,412.3939208984375,19191700,19.1917,2024,11,Q4,Wednesday,November
2024-11-21,AAPL,228.07038183414417,229.3458528412815,224.91159698015457,227.71165466308594,42108300,42.1083,2024,11,Q4,Thursday,November
2024-11-21,GOOGL,173.13647259575043,173.3654737011491,162.98125951876034,166.89401245117188,59734400,59.7344,2024,11,Q4,Thursday,November
2024-11-21,MSFT,417.2074811714516,417.48594978990576,408.047821251109,410.61370849609375,20780200,20.7802,2024,11,Q4,Thursday,November
2024-11-22,AAPL,227.2532745036032,229.90386885981255,227.2532745036032,229.05686950683594,38168300,38.1683,2024,11,Q4,Friday,November
2024-11-22,GOOGL,165.12181631038618,165.7291386198519,163.18036592990532,164.03659057617188,38604600,38.6046,2024,11,Q4,Friday,November
2024-11-22,MSFT,409.1218929874132,415.11893833486243,408.8135895391823,414.72113037109375,24814600,24.8146,2024,11,Q4,Friday,November
2024-11-25,AAPL,230.64124862727573,232.42491005721112,228.92733167542056,232.04624938964844,90152800,90.1528,2024,11,Q4,Monday,November
2024-11-25,GOOGL,165.36074656125817,167.88960271467622,164.88285834642193,166.9138946533203,33135300,33.1353,2024,11,Q4,Monday,November
2024-11-25,MSFT,416.09361024787086,418.778836873561,412.58290247238904,416.5013732910156,27691100,27.6911,2024,11,Q4,Monday,November
2024-11-26,AAPL,232.50462429580293,234.73670603206307,232.50462429580293,234.22850036621094,45986200,45.9862,2024,11,Q4,Tuesday,November
2024-11-26,GOOGL,166.89400838356315,169.07439539763973,166.844224875264,168.37745666503906,20486700,20.4867,2024,11,Q4,Tuesday,November
2024-11-26,MSFT,417.29700327286355,426.69537265560376,416.5610569682543,425.6510925292969,23458900,23.4589,2024,11,Q4,Tuesday,November
2024-11-27,AAPL,233.6405889619916,234.85627456038557,232.98291999142185,234.0989532470703,33498400,33.4984,2024,11,Q4,Wednesday,November
2024-11-27,GOOGL,168.25798309333703,168.73587133599466,167.28229016697128,168.48696899414062,19266500,19.2665,2024,11,Q4,Wednesday,November
2024-11-27,MSFT,422.78681538537654,424.8952553598379,419.71370546967114,420.67840576171875,18332400,18.3324,2024,11,Q4,Wednesday,November
2024-11-29,AAPL,233.97938842310504,236.96877632211965,233.14236346053607,236.490478515625,28481400,28.4814,2024,11,Q4,Friday,November
2024-11-29,GOOGL,167.76016976407897,168.68607913599834,166.4260569265254,168.20819091796875,14257200,14.2572,2024,11,Q4,Friday,November
2024-11-29,MSFT,417.7942952020102,422.55812738435895,415.5168010593915,421.1458740234375,16271900,16.2719,2024,11,Q4,Friday,November
2024-12-02,AAPL,236.4306920263062,239.93822952974793,236.32108052902282,238.7424774169922,48137100,48.1371,2024,12,Q4,Monday,December
2024-12-02,GOOGL,168.02898676148365,171.32445113236562,167.82986793872016,170.73704528808594,23789100,23.7891,2024,12,Q4,Monday,December
2024-12-02,MSFT,419.26617676175783,430.63370587040276,419.0075879189551,428.624755859375,20207200,20.2072,2024,12,Q4,Monday,December
2024-12-03,AAPL,238.96170621081686,241.90126799408412,238.05492154808562,241.79165649414062,38861000,38.861,2024,12,Q4,Tuesday,December
2024-12-03,GOOGL,170.73704276945597,171.9218050645491,170.09985343093683,170.5876922607422,22248700,22.2487,2024,12,Q4,Tuesday,December
2024-12-03,MSFT,427.4909833141871,430.1066156030698,425.40245343840513,428.84356689453125,18302000,18.302,2024,12,Q4,Tuesday,December
2024-12-04,AAPL,242.01087120786053,243.24649032811607,240.39660663197557,242.15037536621094,44383900,44.3839,2024,12,Q4,Wednesday,December
2024-12-04,GOOGL,170.39852227748662,174.14202289483944,170.30892108827348,173.60438537597656,31615100,31.6151,2024,12,Q4,Wednesday,December
2024-12-04,MSFT,430.6635477279166,437.2672755840065,430.26573974460115,435.0295715332031,26009400,26.0094,2024,12,Q4,Wednesday,December
2024-12-05,AAPL,243.1269343008096,243.67497660990782,241.27351311137042,242.18028259277344,40033900,40.0339,2024,12,Q4,Thursday,December
2024-12-05,GOOGL,174.5900470301335,175.2869705000764,171.57335207382965,171.88198852539062,21356200,21.3562,2024,12,Q4,Thursday,December
2024-12-05,MSFT,435.5268443828614,442.2300015529848,433.7864078777922,440.2011413574219,21697800,21.6978,2024,12,Q4,Thursday,December
2024-12-06,AAPL,242.05074723300527,243.7646642163996,241.22368140458013,241.98098754882812,36870600,36.8706,2024,12,Q4,Friday,December
2024-12-06,GOOGL,171.2746759024565,174.3112874696141,171.10542413534188,173.9429168701172,21462400,21.4624,2024,12,Q4,Friday,December
2024-12-06,MSFT,439.88285607578405,443.6621076103015,439.3557536946216,441.14593505859375,18821000,18.821,2024,12,Q4,Friday,December
2024-12-09,AAPL,240.97455722335047,246.36542364679892,240.89483838917155,245.8771514892578,44649200,44.6492,2024,12,Q4,Monday,December
2024-12-09,GOOGL,173.3947033817355,175.68721709610546,173.08569798716198,174.80010986328125,25389600,25.3896,2024,12,Q4,Monday,December
2024-12-09,MSFT,440.1812568830996,445.8799237829371,438.09272702914495,443.5825500488281,19144400,19.1444,2024,12,Q4,Monday,December
2024-12-10,AAPL,246.0166626912396,247.33200068563022,244.47214254503118,246.8935546875,36914800,36.9148,2024,12,Q4,Tuesday,December
